chapter	section	category_code	category_name_cn	subcategory_code	subcategory_name_cn	diagnosis_code	diagnosis_name_cn	chapter_code	parent_code	is_subtype	subtype_number	code_level	diagnosis_name_en	category_name_en	subcategory_name_en	english_mapping_confidence	who_icd_code	who_name_en	structural_name_en	semantic_name_en	english_mapping_type	semantic_source
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.2	涎腺炎	K11.202	急性颌下腺炎	K11	K11.2	FALSE		diagnosis	Sialoadenitis	Diseases of salivary glands	Sialoadenitis	MEDIUM	K11.2	Sialoadenitis	Sialoadenitis	Acute submandibular sialadenitis	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.2	涎腺炎	K11.203	急性舌下腺炎	K11	K11.2	FALSE		diagnosis	Sialoadenitis	Diseases of salivary glands	Sialoadenitis	MEDIUM	K11.2	Sialoadenitis	Sialoadenitis	Acute sublingual sialadenitis	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.2	涎腺炎	K11.204	慢性腮腺炎	K11	K11.2	FALSE		diagnosis	Sialoadenitis	Diseases of salivary glands	Sialoadenitis	MEDIUM	K11.2	Sialoadenitis	Sialoadenitis	Chronic parotitis	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.2	涎腺炎	K11.205	慢性颌下腺炎	K11	K11.2	FALSE		diagnosis	Sialoadenitis	Diseases of salivary glands	Sialoadenitis	MEDIUM	K11.2	Sialoadenitis	Sialoadenitis	Chronic submandibular sialadenitis	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.2	涎腺炎	K11.206	慢性舌下腺炎	K11	K11.2	FALSE		diagnosis	Sialoadenitis	Diseases of salivary glands	Sialoadenitis	MEDIUM	K11.2	Sialoadenitis	Sialoadenitis	Chronic sublingual sialadenitis	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.2	涎腺炎	K11.207	腮腺炎性假瘤	K11	K11.2	FALSE		diagnosis	Sialoadenitis	Diseases of salivary glands	Sialoadenitis	MEDIUM	K11.2	Sialoadenitis	Sialoadenitis	Inflammatory pseudotumor of parotid gland	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.2	涎腺炎	K11.208	硬化性涎腺炎	K11	K11.2	FALSE		diagnosis	Sialoadenitis	Diseases of salivary glands	Sialoadenitis	MEDIUM	K11.2	Sialoadenitis	Sialoadenitis	Sclerosing sialadenitis	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.2	涎腺炎	K11.209	阻塞性颌下腺炎	K11	K11.2	FALSE		diagnosis	Sialoadenitis	Diseases of salivary glands	Sialoadenitis	MEDIUM	K11.2	Sialoadenitis	Sialoadenitis	Obstructive submandibular sialadenitis	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.2	涎腺炎	K11.210	阻塞性腮腺炎	K11	K11.2	FALSE		diagnosis	Sialoadenitis	Diseases of salivary glands	Sialoadenitis	MEDIUM	K11.2	Sialoadenitis	Sialoadenitis	Obstructive parotitis	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.2	涎腺炎	K11.211	化脓性腮腺炎	K11	K11.2	FALSE		diagnosis	Sialoadenitis	Diseases of salivary glands	Sialoadenitis	MEDIUM	K11.2	Sialoadenitis	Sialoadenitis	Suppurative parotitis	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.3	涎腺脓肿	K11.300	涎腺脓肿	K11	K11.3	FALSE		diagnosis	Abscess of salivary gland	Diseases of salivary glands	Abscess of salivary gland	HIGH	K11.3	Abscess of salivary gland	Abscess of salivary gland	Abscess of salivary gland	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.3	涎腺脓肿	K11.301	腮腺脓肿	K11	K11.3	FALSE		diagnosis	Abscess of salivary gland	Diseases of salivary glands	Abscess of salivary gland	MEDIUM	K11.3	Abscess of salivary gland	Abscess of salivary gland	Parotid abscess	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.3	涎腺脓肿	K11.302	颌下腺脓肿	K11	K11.3	FALSE		diagnosis	Abscess of salivary gland	Diseases of salivary glands	Abscess of salivary gland	MEDIUM	K11.3	Abscess of salivary gland	Abscess of salivary gland	Submandibular gland abscess	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.3	涎腺脓肿	K11.303	舌下腺脓肿	K11	K11.3	FALSE		diagnosis	Abscess of salivary gland	Diseases of salivary glands	Abscess of salivary gland	MEDIUM	K11.3	Abscess of salivary gland	Abscess of salivary gland	Sublingual gland abscess	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.4	涎腺瘘	K11.400	涎腺瘘	K11	K11.4	FALSE		diagnosis	Fistula of salivary gland	Diseases of salivary glands	Fistula of salivary gland	HIGH	K11.4	Fistula of salivary gland	Fistula of salivary gland	Fistula of salivary gland	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.4	涎腺瘘	K11.400x003	唾液导管瘘	K11	K11.400	TRUE	003	subtype	Fistula of salivary gland	Diseases of salivary glands	Fistula of salivary gland	LOW	K11.4	Fistula of salivary gland	Fistula of salivary gland	Salivary duct fistula	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.4	涎腺瘘	K11.401	腮腺瘘	K11	K11.4	FALSE		diagnosis	Fistula of salivary gland	Diseases of salivary glands	Fistula of salivary gland	MEDIUM	K11.4	Fistula of salivary gland	Fistula of salivary gland	Parotid fistula	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.4	涎腺瘘	K11.402	腮腺导管瘘	K11	K11.4	FALSE		diagnosis	Fistula of salivary gland	Diseases of salivary glands	Fistula of salivary gland	MEDIUM	K11.4	Fistula of salivary gland	Fistula of salivary gland	Parotid duct fistula	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.4	涎腺瘘	K11.404	颌下腺瘘	K11	K11.4	FALSE		diagnosis	Fistula of salivary gland	Diseases of salivary glands	Fistula of salivary gland	MEDIUM	K11.4	Fistula of salivary gland	Fistula of salivary gland	Submandibular gland fistula	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.5	涎石病	K11.500	涎石病	K11	K11.5	FALSE		diagnosis	Sialolithiasis	Diseases of salivary glands	Sialolithiasis	HIGH	K11.5	Sialolithiasis	Sialolithiasis	Sialolithiasis	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.5	涎石病	K11.500x003	舌下管结石	K11	K11.500	TRUE	003	subtype	Sialolithiasis	Diseases of salivary glands	Sialolithiasis	LOW	K11.5	Sialolithiasis	Sialolithiasis	Sublingual duct calculus	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.5	涎石病	K11.500x005	唾液腺导管结石	K11	K11.500	TRUE	005	subtype	Sialolithiasis	Diseases of salivary glands	Sialolithiasis	LOW	K11.5	Sialolithiasis	Sialolithiasis	Salivary gland duct calculus	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.5	涎石病	K11.501	腮腺导管结石	K11	K11.5	FALSE		diagnosis	Sialolithiasis	Diseases of salivary glands	Sialolithiasis	MEDIUM	K11.5	Sialolithiasis	Sialolithiasis	Parotid duct calculus	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.5	涎石病	K11.503	颌下腺导管结石	K11	K11.5	FALSE		diagnosis	Sialolithiasis	Diseases of salivary glands	Sialolithiasis	MEDIUM	K11.5	Sialolithiasis	Sialolithiasis	Submandibular duct calculus	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.6	涎腺粘液囊肿	K11.600	涎腺黏液囊肿	K11	K11.6	FALSE		diagnosis	Mucocele of salivary gland	Diseases of salivary glands	Mucocele of salivary gland	HIGH	K11.6	Mucocele of salivary gland	Mucocele of salivary gland	Mucocele of salivary gland	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.6	涎腺粘液囊肿	K11.600x005	口腔黏膜粘液囊肿	K11	K11.600	TRUE	005	subtype	Mucocele of salivary gland	Diseases of salivary glands	Mucocele of salivary gland	LOW	K11.6	Mucocele of salivary gland	Mucocele of salivary gland	Mucocele of oral mucosa	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.6	涎腺粘液囊肿	K11.600x008	舌下腺粘液囊肿	K11	K11.600	TRUE	008	subtype	Mucocele of salivary gland	Diseases of salivary glands	Mucocele of salivary gland	LOW	K11.6	Mucocele of salivary gland	Mucocele of salivary gland	Mucocele of sublingual gland	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.6	涎腺粘液囊肿	K11.601	腮腺囊肿	K11	K11.6	FALSE		diagnosis	Mucocele of salivary gland	Diseases of salivary glands	Mucocele of salivary gland	MEDIUM	K11.6	Mucocele of salivary gland	Mucocele of salivary gland	Parotid cyst	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.6	涎腺粘液囊肿	K11.602	腮腺涎液潴留	K11	K11.6	FALSE		diagnosis	Mucocele of salivary gland	Diseases of salivary glands	Mucocele of salivary gland	MEDIUM	K11.6	Mucocele of salivary gland	Mucocele of salivary gland	Salivary retention of parotid gland	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.6	涎腺粘液囊肿	K11.603	舌下腺囊肿	K11	K11.6	FALSE		diagnosis	Mucocele of salivary gland	Diseases of salivary glands	Mucocele of salivary gland	MEDIUM	K11.6	Mucocele of salivary gland	Mucocele of salivary gland	Sublingual gland cyst	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.6	涎腺粘液囊肿	K11.604	舌下囊肿	K11	K11.6	FALSE		diagnosis	Mucocele of salivary gland	Diseases of salivary glands	Mucocele of salivary gland	MEDIUM	K11.6	Mucocele of salivary gland	Mucocele of salivary gland	Ranula	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.6	涎腺粘液囊肿	K11.605	颌下腺囊肿	K11	K11.6	FALSE		diagnosis	Mucocele of salivary gland	Diseases of salivary glands	Mucocele of salivary gland	MEDIUM	K11.6	Mucocele of salivary gland	Mucocele of salivary gland	Submandibular gland cyst	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.6	涎腺粘液囊肿	K11.606	颌下腺黏液囊肿	K11	K11.6	FALSE		diagnosis	Mucocele of salivary gland	Diseases of salivary glands	Mucocele of salivary gland	MEDIUM	K11.6	Mucocele of salivary gland	Mucocele of salivary gland	Mucocele of submandibular gland	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.7	唾液分泌障碍	K11.700	唾液分泌障碍	K11	K11.7	FALSE		diagnosis	Disturbances of salivary secretion	Diseases of salivary glands	Disturbances of salivary secretion	HIGH	K11.7	Disturbances of salivary secretion	Disturbances of salivary secretion	Disturbances of salivary secretion	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.7	唾液分泌障碍	K11.700x001	唾液分泌紊乱	K11	K11.700	TRUE	001	subtype	Disturbances of salivary secretion	Diseases of salivary glands	Disturbances of salivary secretion	LOW	K11.7	Disturbances of salivary secretion	Disturbances of salivary secretion	Disturbance of salivary secretion	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.7	唾液分泌障碍	K11.700x002	唾液分泌过少	K11	K11.700	TRUE	002	subtype	Disturbances of salivary secretion	Diseases of salivary glands	Disturbances of salivary secretion	LOW	K11.7	Disturbances of salivary secretion	Disturbances of salivary secretion	Hyposalivation	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.7	唾液分泌障碍	K11.700x003	流涎症	K11	K11.700	TRUE	003	subtype	Disturbances of salivary secretion	Diseases of salivary glands	Disturbances of salivary secretion	LOW	K11.7	Disturbances of salivary secretion	Disturbances of salivary secretion	Sialorrhea	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.7	唾液分泌障碍	K11.701	口干燥症	K11	K11.7	FALSE		diagnosis	Disturbances of salivary secretion	Diseases of salivary glands	Disturbances of salivary secretion	MEDIUM	K11.7	Disturbances of salivary secretion	Disturbances of salivary secretion	Xerostomia	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.8	涎腺的其他疾病	K11.800	涎腺的其他疾病	K11	K11.8	FALSE		diagnosis	Other diseases of salivary glands	Diseases of salivary glands	Other diseases of salivary glands	HIGH	K11.8	Other diseases of salivary glands	Other diseases of salivary glands	Other diseases of salivary glands	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.8	涎腺的其他疾病	K11.800x002	腮腺唾液潴留	K11	K11.800	TRUE	002	subtype	Other diseases of salivary glands	Diseases of salivary glands	Other diseases of salivary glands	LOW	K11.8	Other diseases of salivary glands	Other diseases of salivary glands	Salivary retention of parotid gland	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.8	涎腺的其他疾病	K11.800x006	坏死性唾液腺化生	K11	K11.800	TRUE	006	subtype	Other diseases of salivary glands	Diseases of salivary glands	Other diseases of salivary glands	LOW	K11.8	Other diseases of salivary glands	Other diseases of salivary glands	Necrotizing sialometaplasia	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.8	涎腺的其他疾病	K11.800x007	唾液腺肉芽肿	K11	K11.800	TRUE	007	subtype	Other diseases of salivary glands	Diseases of salivary glands	Other diseases of salivary glands	LOW	K11.8	Other diseases of salivary glands	Other diseases of salivary glands	Granuloma of salivary gland	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.8	涎腺的其他疾病	K11.800x010	腮腺结节病	K11	K11.800	TRUE	010	subtype	Other diseases of salivary glands	Diseases of salivary glands	Other diseases of salivary glands	LOW	K11.8	Other diseases of salivary glands	Other diseases of salivary glands	Sarcoidosis of parotid gland	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.8	涎腺的其他疾病	K11.801	涎腺管狭窄	K11	K11.8	FALSE		diagnosis	Other diseases of salivary glands	Diseases of salivary glands	Other diseases of salivary glands	MEDIUM	K11.8	Other diseases of salivary glands	Other diseases of salivary glands	Stenosis of salivary duct	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.8	涎腺的其他疾病	K11.802	米库利奇病	K11	K11.8	FALSE		diagnosis	Other diseases of salivary glands	Diseases of salivary glands	Other diseases of salivary glands	MEDIUM	K11.8	Other diseases of salivary glands	Other diseases of salivary glands	Mikulicz disease	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.8	涎腺的其他疾病	K11.803	腮腺管扩张	K11	K11.8	FALSE		diagnosis	Other diseases of salivary glands	Diseases of salivary glands	Other diseases of salivary glands	MEDIUM	K11.8	Other diseases of salivary glands	Other diseases of salivary glands	Dilatation of parotid duct	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.8	涎腺的其他疾病	K11.804	腮腺肉芽肿	K11	K11.8	FALSE		diagnosis	Other diseases of salivary glands	Diseases of salivary glands	Other diseases of salivary glands	MEDIUM	K11.8	Other diseases of salivary glands	Other diseases of salivary glands	Granuloma of parotid gland	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.8	涎腺的其他疾病	K11.805	涎腺良性淋巴上皮损害	K11	K11.8	FALSE		diagnosis	Other diseases of salivary glands	Diseases of salivary glands	Other diseases of salivary glands	MEDIUM	K11.8	Other diseases of salivary glands	Other diseases of salivary glands	Benign lymphoepithelial lesion of salivary gland	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.8	涎腺的其他疾病	K11.806	涎腺管扩张	K11	K11.8	FALSE		diagnosis	Other diseases of salivary glands	Diseases of salivary glands	Other diseases of salivary glands	MEDIUM	K11.8	Other diseases of salivary glands	Other diseases of salivary glands	Dilatation of salivary duct	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.8	涎腺的其他疾病	K11.807	涎腺导管阻塞	K11	K11.8	FALSE		diagnosis	Other diseases of salivary glands	Diseases of salivary glands	Other diseases of salivary glands	MEDIUM	K11.8	Other diseases of salivary glands	Other diseases of salivary glands	Obstruction of salivary duct	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.9	涎腺未特指的疾病	K11.900	涎腺疾病	K11	K11.9	FALSE		diagnosis	Disease of salivary gland, unspecified	Diseases of salivary glands	Disease of salivary gland, unspecified	HIGH	K11.9	Disease of salivary gland, unspecified	Disease of salivary gland, unspecified	Disease of salivary gland, unspecified	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.9	涎腺未特指的疾病	K11.900x004	唾液腺病	K11	K11.900	TRUE	004	subtype	Disease of salivary gland, unspecified	Diseases of salivary glands	Disease of salivary gland, unspecified	LOW	K11.9	Disease of salivary gland, unspecified	Disease of salivary gland, unspecified	Sialadenosis	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.9	涎腺未特指的疾病	K11.901	腮腺区肿物	K11	K11.9	FALSE		diagnosis	Disease of salivary gland, unspecified	Diseases of salivary glands	Disease of salivary gland, unspecified	MEDIUM	K11.9	Disease of salivary gland, unspecified	Disease of salivary gland, unspecified	Disease of salivary gland, unspecified	WHO_PARENT_INHERITED	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.9	涎腺未特指的疾病	K11.902	涎腺肿物	K11	K11.9	FALSE		diagnosis	Disease of salivary gland, unspecified	Diseases of salivary glands	Disease of salivary gland, unspecified	MEDIUM	K11.9	Disease of salivary gland, unspecified	Disease of salivary gland, unspecified	mass of salivary gland	CLINICAL_TRANSLATION	CLINICAL_TRANSLATION
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K11	涎腺疾病	K11.9	涎腺未特指的疾病	K11.903	颌下腺肿物	K11	K11.9	FALSE		diagnosis	Disease of salivary gland, unspecified	Diseases of salivary glands	Disease of salivary gland, unspecified	MEDIUM	K11.9	Disease of salivary gland, unspecified	Disease of salivary gland, unspecified	mass of submandibular gland	CLINICAL_TRANSLATION	CLINICAL_TRANSLATION
